Image_id,Id, P1_X, P1_Y, P2_X, P2_Y, P3_X, P3_Y, P4_X, P4_Y,Class,Subclass,Sunroof,Taxi,Luggage_Carrier,Open_cargo_area,Enclosed_cab,Spare_wheel,Wrecked,Flatbed,Ladder,Enclosed_box,Soft_shell_box,Harnessed_to_a_cart,Vents,Air_conditioner,Color
117101,4048,28.62467194,2260.092773,20.97267532,2245.136475,66.37532806,2221.907227,74.02732086,2236.863525,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117101,4049,238.9251709,2173.627686,259.2075195,2181.056396,244.0748291,2222.372314,223.7924805,2214.943604,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,red
117101,4050,349.5548706,2126.657959,379.0759583,2102.100586,472.4451294,2214.342041,442.9240417,2238.899414,large vehicle,Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4051,317.9462862,2254.140465,336.1147356,2241.196303,370.762196,2291.707006,353.1632407,2304.081673,small vehicle,miniVan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4052,356.393158,2308.128418,379.6556396,2295.645752,406.606842,2345.871582,383.3443604,2358.354248,small vehicle,miniVan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4053,462.7516174,2241.336182,481.2262878,2226.016602,518.2483521,2270.663818,499.7737122,2285.983398,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117101,4054,543.3319702,2343.124512,557.2233276,2329.870605,589.6680908,2363.875488,575.7766724,2377.129395,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4055,476.9286499,2139.587891,489.6719055,2125.226563,527.0713501,2158.412109,514.328125,2172.773438,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117101,4056,523.8625488,2186.208984,536.2150269,2174.822266,572.1374512,2213.791016,559.7849731,2225.177734,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4057,589.7802124,2138.361816,605.3174438,2123.356689,644.2197876,2163.638184,628.6825562,2178.643311,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117101,4058,571.8382568,2234.961426,587.9971924,2224.591797,617.1617432,2270.038574,601.0028687,2280.408203,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117101,4059,655.241394,2208.412598,671.2965698,2193.962891,708.758606,2235.587402,692.7034302,2250.037109,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blue
117101,4060,620.7924194,2304.173828,636.6740723,2289.533691,669.2075806,2324.826172,653.3259277,2339.466309,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117101,4061,715.0792847,2268.928467,728.5359497,2255.233398,759.9207153,2286.071533,746.4640503,2299.766602,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117101,4062,662.796936,2353.400146,676.0016479,2339.46167,715.203064,2376.599854,701.9983521,2390.53833,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4063,713.2079468,2403.355957,728.0870361,2391.221191,757.7920532,2427.644043,742.9129639,2439.778809,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4064,754.2914429,2452.725098,769.4674072,2440.963623,800.7085571,2481.274902,785.5325928,2493.036377,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117101,4065,823.8886802,2402.182856,836.4175493,2389.653987,865.4617459,2421.545654,854.0718649,2432.935535,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,red
117101,4066,865.6063232,2443.888916,880.5294189,2431.808105,916.3936768,2476.111084,901.4705811,2488.191895,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117101,4067,659.3048995,2466.535684,672.9727567,2452.867827,708.8508819,2492.73241,695.1830247,2505.830774,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,red
117101,4068,600.6478882,2407.672607,618.6564941,2391.807861,654.3521118,2432.327393,636.3435059,2448.192139,small vehicle,miniVan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117101,4069,613.0031738,2498.330566,630.4298706,2481.828857,670.9968262,2524.669434,653.5701294,2541.171143,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117101,4070,721.8649902,2542.932373,735.4456177,2529.360107,765.1350098,2559.067627,751.5543823,2572.639893,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4071,757.8382568,2587.215576,773.7282715,2576.438477,805.1617432,2622.784424,789.2717285,2633.561523,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117101,4072,806.0872192,2651.938965,818.3297729,2644.357178,829.9127808,2663.061035,817.6702271,2670.642822,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117101,4073,1140.148071,2514.387451,1152.142212,2529.380127,1106.851929,2565.612549,1094.857666,2550.619873,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4074,1159.860596,2472.660645,1166.460938,2493.227539,1113.139404,2510.339355,1106.539063,2489.772461,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blue
117101,4075,1152.777344,2468.162109,1153.243042,2451.368652,1206.222656,2452.837891,1205.756958,2469.631348,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4076,1165.763916,2556.738281,1174.006592,2574.079102,1125.236084,2597.261719,1116.993408,2579.920898,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4077,1173.53186,2581.682373,1184.94873,2600.018555,1131.46814,2633.317627,1120.05127,2614.981445,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blue
117101,4078,1201.110962,2601.233887,1212.712646,2616.532227,1168.889038,2649.766113,1157.287354,2634.467773,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117101,4079,1220.092651,2627.954834,1233.608032,2641.592041,1205.907349,2669.045166,1192.391968,2655.407959,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4080,1069.104004,2362.251221,1083.23584,2353.166504,1111.895996,2397.748779,1097.76416,2406.833496,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4081,1043.890869,2391.543213,1065.927979,2382.037109,1088.109131,2433.456787,1066.072021,2442.962891,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117101,4082,1014.670227,2402.376709,1033.105713,2391.12085,1063.329712,2440.623291,1044.894287,2451.87915,small vehicle,sedan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4083,994.6687012,2459.130127,1003.783386,2447.981934,1029.331299,2468.869873,1020.216614,2480.018066,small vehicle,Jeep,0,0,0,0,0,1,0,0,0,0,0,0,0,0,red
117101,4084,1232.353027,2309.429199,1247.797241,2324.530029,1208.646973,2364.570801,1193.202759,2349.469971,small vehicle,Jeep,0,0,0,0,0,1,0,0,0,0,0,0,0,0,blue
117101,4085,1395.349243,2131.466309,1412.530518,2118.375732,1444.650757,2160.533691,1427.469482,2173.624268,small vehicle,Jeep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4086,1429.020142,2105.118164,1442.398315,2091.346191,1478.979858,2126.881836,1465.601685,2140.653809,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4087,247.8691254,560.9620972,242.9680328,550.008606,283.1308594,532.0379028,288.0319824,542.991394,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117101,4088,277.8115845,359.0629883,266.6524353,340.5688477,299.1884155,320.9370117,310.3475647,339.4311523,small vehicle,pickup,0,0,0,0,1,0,0,0,0,0,0,0,0,0,white
117101,4089,805.4348755,326.894104,819.8168945,326.1745911,822.5651245,381.105896,808.1831055,381.8254089,small vehicle,sedan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,white
117101,4090,805.0549495,441.4587192,825.7275835,457.3077386,791.9622812,497.2748311,776.8023496,483.4930751,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,red
117101,4091,1329.364258,259.598175,1343.301514,250.2177887,1365.635742,283.401825,1351.698486,292.7822266,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4092,1359.285034,315.7460022,1379.372314,302.6120911,1400.714966,335.2539673,1380.627686,348.3879089,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117101,4093,1385.827026,362.6342163,1400.187744,353.9158936,1427.172974,398.3657837,1412.812256,407.0841064,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4094,1420.468506,260.7698059,1441.934814,250.0366821,1466.531494,299.2301941,1445.065308,309.9633179,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117101,4095,1868.238037,177.9298096,1891.70752,165.8406982,1923.761963,228.0701904,1900.29248,240.1593018,small vehicle,Van,0,0,0,0,0,0,1,0,0,0,0,0,0,0,white
117101,4096,3573.659912,338.2427368,3594.731445,333.4942017,3610.340088,402.7572632,3589.268555,407.5057983,small vehicle,Van,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117101,4097,3780.119385,353.5899963,3790.987793,348.5027161,3813.880615,397.4100037,3803.012207,402.4972839,small vehicle,miniVan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117101,4098,3523.532227,1143.499268,3532.118896,1126.326294,3588.467773,1154.500732,3579.881104,1171.673706,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117101,4099,3477.416992,1164.633301,3489.423828,1143.852539,3533.583008,1169.366699,3521.576172,1190.147461,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blue
117102,4100,-3.810543299,1353.591309,10.47801971,1351.803345,16.81054306,1402.408691,2.521980286,1404.196655,small vehicle,sedan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4101,45.64099566,1369.367264,39.3765611,1389.299556,95.75647214,1406.384377,100.8819186,1388.160567,small vehicle,sedan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4102,89.22091675,1440.759888,104.754364,1422.464722,152.7790833,1463.240112,137.245636,1481.535156,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117102,4103,171.7767792,1540.579712,185.3614044,1502.107666,237.2232208,1520.420288,223.6385956,1558.892334,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117102,4104,40.14337158,1595.012085,47.16418457,1579.74939,99.85662842,1603.987915,92.83581543,1619.25061,small vehicle,Jeep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4105,273.8535767,1470.136841,286.869812,1452.89917,337.1464233,1490.863159,324.130188,1508.10083,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4106,351.9942627,1519.064575,357.5591736,1495.71875,413.0057373,1508.935425,407.4408264,1532.28125,small vehicle,sedan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117102,4107,421.752655,1519.615845,434.1368408,1508.263672,467.247345,1544.384155,454.8631592,1555.736328,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4108,153.2952118,1416.738525,171.4105072,1404.974365,217.7047882,1476.261475,199.5894928,1488.025635,large vehicle,Light truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4109,716.8283081,1520.408203,733.5405273,1537.633179,686.1716919,1583.591797,669.4594727,1566.366821,small vehicle,Public vehicle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117102,4110,492.009613,1638.345703,497.4459839,1614.969482,551.9904175,1627.654297,546.5540161,1651.030518,small vehicle,sedan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117102,4111,639.2300415,1816.883667,648.4354858,1794.719238,704.7699585,1818.116333,695.5645142,1840.280762,small vehicle,sedan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117102,4112,701.4443359,1811.619507,706.668335,1793.143921,760.5556641,1808.380493,755.331665,1826.856079,small vehicle,miniVan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4113,767.4856567,1837.447266,774.77948,1802.193848,834.5143433,1814.552734,827.22052,1849.806152,small vehicle,Jeep,1,0,0,0,0,1,0,0,0,0,0,0,0,0,other
117102,4114,709.2070923,1851.211792,720.9417114,1827.56311,773.7929077,1853.788208,762.0582886,1877.43689,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117102,4115,720.491446,1774.277534,723.9084103,1757.762207,776.871357,1771.430064,772.8848987,1790.223367,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,red
117102,4116,745.6551514,1709.883911,749.0093384,1683.697876,830.3448486,1694.116089,826.9906616,1720.302124,large vehicle,Light truck,0,0,0,0,0,0,0,0,0,0,1,0,0,0,white
117102,4117,824.4242554,1494.337402,845.1025391,1488.094971,861.5757446,1542.662598,840.8974609,1548.905029,small vehicle,Van,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4118,790.354248,1513.313354,810.6774292,1505.996948,829.645752,1558.686646,809.3225708,1566.003052,small vehicle,sedan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117102,4119,825.4118042,1592.921753,841.1509399,1587.046265,857.5881958,1631.078247,841.8490601,1636.953735,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4120,852.315918,1576.397705,867.5397949,1569.293213,888.684082,1614.602295,873.4602051,1621.706787,small vehicle,sedan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4121,894.8847656,1586.603149,909.7849731,1578.842651,936.1152344,1629.396851,921.2150269,1637.157349,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117102,4122,732.0220947,1297.686279,747.1898804,1290.462891,769.9779053,1338.313721,754.8101196,1345.537109,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4123,653.4796753,1309.122314,673.8283691,1296.397217,703.5203247,1343.877686,683.1716309,1356.602783,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117102,4124,629.1706543,1233.612671,649.274231,1225.712769,666.8293457,1270.387329,646.725769,1278.287231,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4125,890.9248657,1234.637695,905.1574097,1236.827393,899.0751343,1276.362305,884.8425903,1274.172607,small vehicle,Jeep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4126,928.9262686,1400.689437,954.5535009,1383.604615,1028.587728,1499.211907,1004.099483,1514.588247,large vehicle,Crane truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4127,841.4655536,1132.873269,862.0421311,1130.794822,869.798881,1170.835335,846.9443273,1175.761131,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4128,765.9072266,983.8563232,785.8568115,975.5753784,808.0927734,1029.143677,788.1431885,1037.424683,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4129,749.2767334,940.4685669,774.7948608,947.2350464,761.7232666,996.5314331,736.2051392,989.7649536,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117102,4130,720.8847046,896.5739746,737.4880981,894.0112305,745.1152954,943.4260254,728.5119019,945.9887695,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4131,708.4840698,829.4732666,730.0550537,830.5925903,727.5159302,879.5267334,705.9449463,878.4074707,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4132,687.5576782,791.338501,711.1912231,795.5166016,701.4423218,850.661499,677.8087769,846.4833984,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4133,673.4066162,744.6468506,695.1494751,754.8079834,670.5933838,807.3531494,648.8505249,797.1920166,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4134,541.7578125,1032.836548,557.6956787,1027.523926,572.2421875,1071.163452,556.3043213,1076.476074,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4135,575.5496826,1102.126831,592.2294312,1092.617554,621.4503174,1143.873291,604.7705688,1153.382446,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4136,562.0454102,941.9907837,587.8488159,936.4102173,600.9545898,997.0092163,575.1511841,1002.589783,small vehicle,Van,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117102,4137,462.833374,862.7418823,481.959137,852.7037354,512.166626,910.2581177,493.040863,920.2962646,small vehicle,Public vehicle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4138,512.0566233,952.4976185,536.5448675,938.2602673,566.7280522,1010.016518,542.8093021,1021.406399,small vehicle,Van,0,0,0,0,0,0,0,0,0,0,0,0,0,0,red
117102,4139,417.4671021,705.5015259,436.2751465,701.6417236,447.5328979,756.4984741,428.7248535,760.3582764,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,red
117102,4140,427.1832581,778.8007813,444.6988525,770.9366455,466.8167114,820.1992188,449.3011475,828.0633545,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4141,634.7796021,649.3723755,653.4371948,660.2559814,625.2203979,708.6276245,606.5628052,697.7440186,small vehicle,Jeep,0,0,0,0,0,1,0,0,0,0,0,0,0,0,white
117102,4142,343.5294495,568.8856201,331.2795105,554.1011963,367.47052,524.1143799,379.7204895,538.8988037,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4143,536.611084,471.0384521,553.6656494,462.2190552,579.388916,511.9615479,562.3343506,520.7809448,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4144,243.5873566,394.8800354,227.5500031,380.4106445,268.4126587,335.1199646,284.4500122,349.5893555,small vehicle,miniVan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4145,267.3227539,419.5487671,251.6138611,404.7234192,288.6772461,365.4512329,304.3861389,380.2765808,small vehicle,miniVan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4146,277.3053589,449.890625,263.2165222,430.4611206,303.6946411,401.1094055,317.7834473,420.5388794,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117102,4147,284.9517212,489.922699,273.7514954,474.3279724,320.0482788,441.077301,331.2485046,456.6719971,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4148,190.3292236,296.9584045,184.3731689,281.2496338,237.6707764,261.0415955,243.6268311,276.7503662,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4149,451.3468323,228.6265411,467.565033,224.243576,481.6531372,276.3734741,465.434967,280.7564392,small vehicle,Hatchback,1,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4150,418.3937683,132.8709106,433.9655151,126.5652847,451.6062317,170.1290894,436.0344849,176.4347076,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4151,394.3111267,72.7622757,409.7478027,66.13289642,428.6888733,110.2377319,413.2521973,116.8671036,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4152,163.2128448,26.40973663,184.1389923,21.05653763,195.7871552,66.59026337,174.8610077,71.94346619,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4153,192.4323883,102.596817,215.960144,97.85925293,230.5676117,170.403183,207.039856,175.1407471,small vehicle,Van,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4154,754.9296875,145.8632355,772.1604004,137.393219,799.0703125,192.1367645,781.8395996,200.606781,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4155,877.7977905,389.9386597,886.0531006,407.2733154,838.2022095,430.0613403,829.9468994,412.7266846,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4156,1055.805298,753.8174438,1083.357544,745.4320068,1105.194702,817.1825562,1077.642456,825.5679932,large vehicle,Light truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4157,1148.077393,1742.951294,1143.197144,1719.452637,1202.922607,1707.048706,1207.802856,1730.547363,small vehicle,sedan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117102,4158,1330.600098,1726.274658,1322.450806,1708.889893,1380.399902,1681.725342,1388.549194,1699.110107,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4159,1417.052762,1645.315111,1408.290988,1626.170612,1461.530273,1606.684889,1469.722554,1624.690399,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117102,4160,1434.976318,1593.546509,1426.570679,1571.06665,1479.023682,1551.453491,1487.429321,1573.93335,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117102,4161,1552.028442,1531.841064,1544.154053,1517.000854,1590.971558,1492.158936,1598.845947,1506.999146,small vehicle,Jeep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4162,1611.31958,1514.605835,1603.471436,1499.751709,1647.68042,1476.394165,1655.528564,1491.248291,small vehicle,Jeep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4163,1671.794189,1469.365234,1664.368652,1457.027344,1713.205811,1427.634766,1720.631348,1439.972656,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4164,1521.429688,1596.856445,1512.432861,1582.668579,1560.570313,1552.143555,1569.567139,1566.331421,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4165,1749.567196,1409.801341,1758.109607,1426.316669,1800.252166,1401.828425,1791.709756,1385.313097,small vehicle,Hatchback,1,0,0,0,0,0,0,0,0,0,0,0,0,0,red
117102,4166,1753.859863,1573.25354,1742.790405,1551.95874,1795.140137,1524.74646,1806.209595,1546.04126,small vehicle,sedan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yellow
117102,4167,1709.133118,1627.917563,1716.536541,1648.419349,1771.777464,1618.805658,1762.665559,1597.734378,small vehicle,pickup,0,0,0,0,1,0,0,0,0,0,0,0,0,0,red
117102,4168,1821.804932,1590.963379,1809.604858,1573.138794,1868.195068,1533.036621,1880.395142,1550.861206,small vehicle,miniVan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4169,1930.698853,1503.575439,1932.482056,1482.049194,1985.301147,1486.424561,1983.517944,1507.950806,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117102,4170,1996.057495,1469.342773,1994.262939,1452.638916,2049.942627,1446.657227,2051.737061,1463.361084,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4171,2107.364014,1391.302734,2121.06958,1411.004517,2072.635986,1444.697266,2058.93042,1424.995605,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117102,4172,1903.352783,1493.198364,1885.373169,1467.699951,1964.647217,1411.801636,1982.626831,1437.300049,large vehicle,Truck,0,0,0,0,0,0,0,1,0,0,0,0,0,0,white
117102,4173,1856.496216,1359.096924,1847.250977,1345.069702,1891.503784,1315.903076,1900.749023,1329.930298,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4174,1972.262207,1300.119995,1960.095581,1285.266968,2005.737793,1247.880005,2017.904419,1262.733032,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117102,4175,2065.0669,1191.115626,2080.44324,1217.881846,2173.27077,1157.515477,2157.324936,1131.888245,large vehicle,Truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4176,2142.699463,1329.738037,2132.049316,1313.762695,2185.300537,1278.261963,2195.950684,1294.237305,small vehicle,sedan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4177,2146.42627,1388.379028,2134.131348,1370.619629,2187.57373,1333.620972,2199.868652,1351.380371,small vehicle,sedan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4178,2216.403809,1348.327271,2200.942139,1329.971558,2247.596191,1290.672729,2263.057861,1309.028442,small vehicle,Jeep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117102,4179,2067.91437,1152.959524,2078.734757,1171.183334,2124.294281,1138.722173,2115.751871,1121.067858,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117102,4180,2176.898193,1151.166504,2158.425293,1129.071411,2222.101807,1075.833496,2240.574707,1097.928589,large vehicle,Light truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4181,2149.556396,1019.063416,2164.582275,1007.110962,2199.443604,1050.936646,2184.417725,1062.889038,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4182,2212.106445,1066.488037,2218.177979,1048.273315,2278.893555,1068.511963,2272.822021,1086.726685,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4183,2274.071217,1023.684375,2268.376276,1048.172619,2329.31214,1057.284524,2335.576574,1034.504762,small vehicle,Jeep,0,0,1,0,0,1,0,0,0,0,0,0,0,0,black
117102,4184,2297.806885,1019.598999,2302.513672,996.0650635,2369.193115,1009.401001,2364.486328,1032.934937,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blue
117102,4185,2324.718018,990.9016113,2327.314697,976.7377319,2389.281982,988.0983887,2386.685303,1002.262329,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
117102,4186,2468.091797,1062.585449,2479.411133,1078.093994,2426.908203,1116.414551,2415.588867,1100.906006,small vehicle,pickup,0,0,0,1,0,0,0,0,0,0,0,0,0,0,white
117102,4187,2507.601074,1084.740967,2522.701904,1103.394775,2478.398926,1139.259033,2463.298096,1120.605225,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black
117102,4188,2413.008057,1177.383911,2404.703857,1162.779907,2455.991943,1133.616089,2464.296143,1148.220093,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4189,2364.949951,1231.293701,2352.33252,1216.821655,2396.050049,1178.706299,2408.66748,1193.178345,small vehicle,sedan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4190,2308.232666,1261.079346,2298.602783,1247.313354,2347.767334,1212.920654,2357.397217,1226.686646,small vehicle,sedan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,silver/grey
117102,4191,2378.422852,956.1550293,2370.353516,941.4197998,2411.577148,918.8449707,2419.646484,933.5802002,small vehicle,Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white
117102,4192,2442.800293,926.493103,2456.445557,946.2366943,2411.199707,977.506897,2397.554443,957.7633057,small vehicle,sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other
